번호,H S K,한 글 품 명,영 문 품 명,칠레,싱가 포르,EFTA,아세안,인도,EU (25.7.1~ 26.6.30),EU (26.7.1~ 27.6.30),페루,미국,콜롬 비아,튀르 키예,캐나다,호주,베트남,중국,뉴질 랜드,중미- 코스타리카,중미- 엘살바도르,중미- 온두 라스,중미-니카 라과,중미-파나마,영국 (25.7.1~ 26.6.30),영국 (26.7.1~ 27.6.30),인도네시아,이스 라엘,캄보 디아,RCEP- 뉴질 랜드,RCEP- 아세안,RCEP- 일본,RCEP- 중국,RCEP- 호주,필리핀,UAE
997,1601.00.9000,소시지(기타),Other (Similar to sausages),0,0,미양허,24,미양허,0,0,0,0,0,NS,0,0,24,6,0,미양허,미양허,미양허,미양허,미양허,0,0,14.4,20,12,15,15,15,15,15,17.6,27
998,1602.10.0000,"육, 설육, 피, 곤충(균질화 조제품)","Other prepared or preserved meat, meat offal,  blood or insects (Homogenised preparations)",미양허,미양허,미양허,24,미양허,1.8,0,0,0,30,NS,30,4,24,30,10,미양허,미양허,미양허,미양허,미양허,1.8,0,미양허,30,24,미양허,미양허,미양허,미양허,미양허,미양허,27
999,1602.20.1000,동물 간(밀폐용기에 넣은 것),"Other prepared or preserved meat, meat offal or blood (Liver of animal/In airtight containers)",0,0,미양허,0,15,0,0,0,0,0,NS,0,0,0,12,6,10,12.5,10,10,15,0,0,0,20,0,20,20,20,20,20,0,27
1000,1602.20.9000,동물 간(기타 조제저장),"Other prepared or preserved meat, meat offal or blood (Liver of animal/other)",0,0,미양허,0,15,0,0,0,0,0,NS,0,0,0,12,6,10,12.5,10,10,15,0,0,0,20,0,20,20,20,20,20,0,27
1001,1602.31.1000,칠면조로 만든 것(밀폐용기에 넣은 것),"Other prepared or preserved meat, meat offal or blood (Turkeys/In airtight containers)",0,0,미양허,0,15,0,0,0,0,0,NS,0,0,0,12,6,10,12.5,10,10,15,0,0,0,12.8,0,20,20,20,20,20,0,27
1002,1602.31.9000,칠면조로 만든 것(기타 조제),"Other prepared or preserved meat, meat offal or blood (Turkeys/other)",0,0,미양허,0,15,0,0,0,0,0,NS,0,0,0,12,6,10,12.5,10,10,15,0,0,0,12.8,0,20,20,미양허,20,20,0,24
1003,1602.32.1010,삼계탕(밀폐용기에 넣은 것)-갈루스 도메스티쿠스종에 한함,Samgetangⓚ (In airtight containers/the species Gallus domesticus),"0(*2,000M/T) TRQ",미양허,미양허,24,미양허,0,0,0,0,0,NS,30,0,24,30,10,미양허,미양허,미양허,미양허,미양허,0,0,미양허,30,24,미양허,미양허,미양허,미양허,미양허,미양허,30
1004,1602.32.1090,닭고기(기타 밀폐용기에 넣은 것)-갈루스 도메스티쿠스종에 한함,"Other prepared or preserved meat, meat offal or blood (Other fowls/in airtight containers)","0(*2,000M/T) TRQ",미양허,미양허,미양허,미양허,0,0,0,0,9.3,NS,30,30,30,30,30,미양허,미양허,미양허,미양허,18.7,0,0,미양허,30,30,미양허,미양허,미양허,미양허,미양허,미양허,30
1005,1602.32.9000,닭고기(기타 조제저장)-갈루스 도메스티쿠스종에 한함,"Other prepared or preserved meat, meat offal or blood (Other fowls/other)","0(*2,000M/T) TRQ",미양허,미양허,미양허,미양허,0,0,0,0,9.3,NS,30,0,30,30,30,미양허,미양허,미양허,미양허,18.7,0,0,미양허,30,30,미양허,미양허,미양허,미양허,미양허,미양허,30
1006,1602.39.1000,가금류의 것(밀폐용기에 넣은 것),"Other prepared or preserved meat, meat offal or blood (Other poultry/In airtight containers)",0,미양허,미양허,24,미양허,0,0,0,0,0,NS,30,0,24,30,30,미양허,미양허,미양허,미양허,미양허,0,0,미양허,0,24,미양허,미양허,미양허,미양허,미양허,미양허,24
1007,1602.39.9000,가금류의 것(기타 조제저장),"Other prepared or preserved meat, meat offal or blood (Other poultry/other)",0,미양허,미양허,24,미양허,0,0,0,0,0,NS,30,4,24,30,30,미양허,미양허,미양허,미양허,미양허,0,0,미양허,0,24,미양허,미양허,미양허,미양허,미양허,미양허,24
1008,1602.41.1000,돼지고기 넓적다리살과 그 절단육(밀폐용기에 넣은 것),Hams and cuts (Swine/in airtight containers),미양허,미양허,미양허,24,미양허,0,0,0,0,9.3,NS,30,0,24,30,30,미양허,미양허,미양허,미양허,미양허,0,0,미양허,30,16,미양허,미양허,미양허,미양허,미양허,미양허,30
1009,1602.41.9000,돼지고기 넓적다리살과 그 절단육(기타 조제저장),Hams and cuts (Swine/other),미양허,미양허,미양허,21.6,미양허,0,0,0,0,8.4,27,0,0,21.6,27,27,미양허,미양허,미양허,미양허,미양허,0,0,미양허,27,21.6,미양허,미양허,미양허,미양허,미양허,미양허,27
1010,1602.42.1000,돼지고기 어깨살과 그 절단육(밀폐용기에 넣은 것),Shoulders and cuts (Swine/in airtight containers),0,미양허,미양허,24,미양허,0,0,0,0,9.3,NS,30,0,24,30,30,미양허,미양허,미양허,미양허,미양허,0,0,미양허,30,16,미양허,미양허,미양허,미양허,미양허,미양허,30
1011,1602.42.9000,돼지고기 어깨살과 그 절단육(기타 조제저장),Shoulders and cuts (Swine/other),미양허,미양허,미양허,21.6,미양허,0,0,0,0,8.4,27,27,0,21.6,27,27,미양허,미양허,미양허,미양허,미양허,0,0,미양허,27,21.6,미양허,미양허,미양허,미양허,미양허,미양허,27
1012,1602.49.1000,돼지고기 기타 부위(혼합물 포함/밀폐용기에 넣은 것),"Other prepared or preserved meat, offal (Swine/in airtight containers)",0,미양허,미양허,미양허,미양허,0,0,0,0,9.3,NS,0,30,30,30,30,미양허,미양허,미양허,미양허,미양허,0,0,미양허,30,30,미양허,미양허,미양허,미양허,미양허,미양허,30
1013,1602.49.9000,돼지고기 기타(혼합물 포함/기타 조제저장),"Other prepared or preserved meat, offal (Swine/other)",미양허,미양허,미양허,미양허,미양허,0,0,0,0,8.4,27,0,27,27,27,27,미양허,미양허,미양허,미양허,미양허,0,0,미양허,27,27,미양허,미양허,미양허,미양허,미양허,미양허,27
1014,1602.50.1000,소의 것(밀폐용기에 넣은 것),Other prepared or preserved meat offal (Bovine/In airtight containers),미양허,미양허,미양허,57.6,미양허,4.5,0,72,0,72,72,"14.4/43.2(24,596M/T) ASG",9.6,57.6,72,14.4,미양허,미양허,미양허,미양허,미양허,4.5,0,미양허,72,57.6,미양허,미양허,미양허,미양허,미양허,미양허,72
1015,1602.50.9000,소의 것(기타 조제저장),Other prepared or preserved meat offal (Bovine/other),미양허,미양허,미양허,57.6,미양허,4.5,0,72,0,72,72,"14.4/43.2(24,596M/T) ASG",9.6,57.6,72,14.4,미양허,미양허,미양허,미양허,미양허,4.5,0,미양허,72,57.6,미양허,미양허,미양허,미양허,미양허,미양허,72
1016,1602.90.1000,조제육 설육(밀폐용기에 넣은 것),"Other prepared or preserved meat, offal (In airtight containers)",미양허,미양허,미양허,0,미양허,1.8,0,30,0,30,NS,9.9,4,0,30,6,미양허,미양허,미양허,미양허,미양허,1.8,0,0,30,0,28.1,28.1,미양허,미양허,28.1,0,30
1017,1602.90.9000,조제육 설육 (기타 조제저장),"Other prepared or preserved meat, offal (Other)",미양허,미양허,미양허,0,미양허,1.8,0,30,0,30,NS,30,4,0,30,6,미양허,미양허,미양허,미양허,미양허,1.8,0,0,30,0,28.1,28.1,미양허,미양허,28.1,0,30
1018,1603.00.1000,육 추출물,Meat extracts,미양허,미양허,미양허,24,미양허,0,0,0,0,9.3,NS,30,30,24,12,6,미양허,미양허,미양허,미양허,미양허,0,0,미양허,30,24,미양허,미양허,미양허,미양허,미양허,미양허,30
1019,1603.00.2000,육즙,Meat juices,미양허,미양허,미양허,24,미양허,1.8,0,0,0,9.3,NS,30,4,24,12,6,미양허,미양허,미양허,미양허,미양허,1.8,0,19.2,30,16,20,20,미양허,20,20,20.8,30
1020,1701.12.1000,사탕무당(편광도수 98.5도 이하),Beet sugar (Of polarimeter reading not exceeding 98.5°),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.9,0.6,0.6,1.2,0,0,0,1.8,0,0,0,0,0,0,0,0
1021,1701.12.2000,사탕무당(편광도수 98.5도 초과),Beet sugar (Of polarimeter reading exceeding 98.5°),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.9,0.6,0.6,1.2,0,0,0,1.8,0,0,0,0,0,0,0,0
1022,1701.13.0000,사탕수수당(이 류의 소호주 제2호에 규정된 것),Cane sugar (Secified in subheading Note 2 this Chapter),0,0,미양허(IS 0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0
1023,1701.14.1000,기타 사탕수수당(편광도수 98.5도 이하),Cane sugar (Other/of polarimeter reading not exceeding 98.5°),0,0,미양허(IS 0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.8,0,0,0,1.8,0,0,0,0,0,0,0,0
1024,1701.14.2000,기타 사탕수수당(편광도수 98.5도 초과),Cane sugar (Other/of polarimeter reading exceeding 98.5°),0,0,미양허(IS 0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,1.8,2.2,0,1.5,1.5,1.5,1.5,1.5,1.8,0
1025,1701.91.0000,"사탕수수당, 사탕무당, 자당(향미 또는 착색제가 첨가된 것)",Cane or beet sugar (Containing flavouring or coloring matter),미양허,미양허,미양허,40,미양허,40,40,0,"30/50(1,260M/T) ASG",35,NS,35,35,30,30,40,15,16.8,15,15,18.7,40,40,미양허,30,30,미양허,미양허,미양허,미양허,미양허,미양허,30
1026,1701.99.0000,"사탕수수, 사탕무당, 자당 기타 ",Other cane or beet sugar,미양허,미양허,미양허,40,미양허,30.6/50(284M/T) ASG,30/50(290M/T) ASG,0,"30/50(1,260M/T) ASG",10.9,NS,35,"9.7/35(1,200M/T)  ASG",30,30,13.3,15,16.8,15,15,18.7,30.6/50(5M/T) ASG,30/50(5M/T) ASG,미양허,30,30,미양허,미양허,미양허,미양허,미양허,미양허,30
1027,1702.11.1000,유당(함유유당 99% 이상),Lactose (Containing by weight 99% or more lactose),미양허,미양허,미양허,0,미양허,0,0,0,0,15.4,49.5,0,0,0,49.5,0,미양허,미양허,미양허,미양허,미양허,0,0,0,29.7,0,미양허,미양허,미양허,미양허,미양허,0,39.6
1028,1702.11.9000,유당시럽(함유유당 99% 이상),Lactose syrup (Containing by weight 99% or more lactose),미양허,미양허,미양허,0,10,0,0,0,0,6.2,20,0,2.6,0,20,4,미양허,미양허,미양허,미양허,미양허,0,0,0,12,0,18.8,18.8,미양허,미양허,18.8,0,18
1029,1702.19.1000,유당 기타,Lactose (Other),미양허,미양허,미양허,0,미양허,0,0,0,0,15.4,49.5,0,49.5,0,49.5,49.5,미양허,미양허,미양허,미양허,미양허,0,0,0,49.5,0,미양허,미양허,미양허,미양허,미양허,0,39.6
